"","SMILES","DB","ID","scaffold","scaffold_id","NA","NA"
"4570","O=C1[C@@]2([C@H](C)O2)C[C@@H](C)[C@](O)(C)C(=O)OCC=2[C@H]3N(CC=2)CC[C@H]3O1","NANPDB","6388","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23",NA,570
"4571","O=C1[C@@]2([C@H](C)O2)C[C@@H](C)[C@](O)(C)C(=O)OCC=2[C@H]3N(CC=2)CC[C@H]3O1","EANPD","COMP_00080","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23",NA,570
"4574","O=C1[C@@]2([C@H](C)O2)CC(=C)[C@](O)(C)C(=O)OCC=2[C@H]3N(CC=2)CC[C@H]3O1","NANPDB","6410","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23","O1CC2=CCN3CCC(OCC4(OC4)CCCC1)C23",NA,570
"4575","O=C1[C@@]2(C(=C)CO1)C[C@]1(C)[C@@H](C)CCC[C@@H]1C2","NANPDB","5722","O1CCC2(C1)CC3CCCCC3C2","O1CCC2(C1)CC3CCCCC3C2",NA,571
"4576","O=C1[C@@]2(C)[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC2)CC[C@]21[C@@H](O)C[C@H]1[C@H](C)[C@@H](O)CC[C@]21C","NANPDB","2531","C1CCC2C(C1)CCC32CCC4CCCC4C3","C1CCC2C(C1)CCC32CCC4CCCC4C3",NA,572
"4577","O=C1[C@@]2(C)[C@@]3(C([C@@]4(C)C([C@]5(C)[C@](C)(C6[C@@](C)(CC5)CCC(C)(C)C6)CC4)CC3)CC1)C2","EANPD","EUPH_00023","C1CCC2C(C1)CCC3C2CCC4C3CCC56CC6CCCC45","C1CCC2C(C1)CCC3C2CCC4C3CCC56CC6CCCC45",NA,573
"4578","O=C1[C@@]2(C)[C@@H](O)[C@@H]3O[C@@H]3[C@@]3(C)[C@H]2[C@H](O1)[C@H]1O[C@@]21[C@@H]([C@](O)(CO)C)OC(=O)C=C32","NANPDB","3350","O1CC=C2C3C4OC4CC5COC(C6OC26C1)C53","O1CC=C2C3C4OC4CC5COC(C6OC26C1)C53",NA,574
"4579","O=C1[C@@]2(C)[C@@H](O)[C@H]3O[C@H]3[C@]3(C)C=4C(=O)OC(CC)C=4C[C@@H](O1)C23","NANPDB","3345","O1CC2=C(C1)C3C4OC4CC5COC(C2)C53","O1CC2=C(C1)C3C4OC4CC5COC(C2)C53",NA,575
"4580","O=C1[C@@]2(C)[C@@H](O)[C@H]3O[C@H]3[C@@]3(C)[C@H]2[C@H](O1)CC1=C(CC)OC(=O)C=C31","NANPDB","3349","O1C=C2C(=CC1)C3C4OC4CC5COC(C2)C53","O1C=C2C(=CC1)C3C4OC4CC5COC(C2)C53",NA,576
"4581","O=C1[C@@]2(C)[C@@H]3OC(=O)C(=C)C3CC[C@H](C)[C@@H]2CC1=O","NANPDB","1704","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4582","O=C1[C@@]2(C)[C@H]([C@H](C(C)C)CC2)CC(=C)CC1","NANPDB","5429","C1CCC2CCCC2CC1","C1CCC2CCCC2CC1",NA,316
"4583","O=C1[C@@]2(C)C(=O)CC[C@]3(C)[C@@](O)(CCc4cocc4)[C@H](C)C[C@@H](O1)[C@@H]23","EANPD","LAMI_00097","o1cccc1","O1CC2CCCC3CCCC1C23","o1ccc(c1)CCC2CCC3OCC4CCCC2C34",73
"4584","O=C1[C@@]2(C)C(=O)CC[C@]3(C)[C@@]4([C@H](C)C[C@@H](O1)[C@@H]23)O[C@@]1(C[C@H](C)OC1)CC4","EANPD","LAMI_00098","O1CCC2(OC3(CCC4OCC5CCCC3C45)CC2)C1","O1CCC2(OC3(CCC4OCC5CCCC3C45)CC2)C1",NA,577
"4585","O=C1[C@@]2(C)C3[C@@](C)([C@@H]4[C@@](O)(C[C@](C=C)(C)CC4)C[C@@H]3O1)CCC2","NANPDB","4962","O1CC2CCCC3C4CCCCC4CC1C23","O1CC2CCCC3C4CCCCC4CC1C23",NA,578
"4586","O=C1[C@@]2(O)[C@@](C)([C@H](CC)C1)CCC1[C@]3(C)C(=CCC21)C[C@@H](O)CC3","NANPDB","505","C1=C2CCCCC2C3CCC4CCCC4C3C1","C1=C2CCCCC2C3CCC4CCCC4C3C1",NA,319
"4587","O=C1[C@@]2(O)[C@@]3(O)[C@H](C(O)(C)C)CCC2(C)[C@H]3C(C)=C1","NANPDB","3056","C1=CC2C3CCCC2C3C1","C1=CC2C3CCCC2C3C1",NA,52
"4588","O=C1[C@@]2(O)[C@H](O)[C@@]3(CO)O[C@H]3[C@H]3[C@@H]4[C@@]5(C(=C)C)O[C@@](CCCCCCCCC)(O4)O[C@@]3([C@H](C)C5)[C@@H]2C=C1C","EANPD","EUPH_00073","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34",NA,445
"4589","O=C1[C@@]2(O)[C@H](O)[C@@]3(CO)O[C@H]3[C@H]3[C@@H]4[C@@]5(C(=C)C)OC(/C=C/C=C/CCCCC)(O4)OC3([C@H](C)C5)[C@@H]2C=C1C","EANPD","THYM_00019","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34",NA,445
"4590","O=C1[C@@]2(O)[C@H](O)[C@@]3(CO)O[C@H]3[C@H]3[C@@H]4[C@@]5(C(=C)C)OC(CCCCCCC)(O4)OC3([C@H](C)C5)[C@@H]2C=C1C","EANPD","EUPH_00012","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34",NA,445
"4591","O=C1[C@@]2(O)[C@H](O)[C@@]3(CO)O[C@H]3[C@H]3[C@@H]4[C@@]5(C(=C)C)OC(CCCCCCCCCCC)(O4)O[C@@]3([C@H](C)C5)[C@@H]2C=C1C","EANPD","EUPH_00074","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34","O1C2OC3C1CCC4(O2)C5C=CCC5CC6OC6C34",NA,445
"4592","O=C1[C@@]2(O)[C@H](Oc3c1ccc1OC(C)(C)C=Cc31)COc1c2cc2OCOc2c1","EANPD","LEGU_00026","O1c2cc3OCC4Oc5c6C=CCOc6ccc5CC4c3cc2OC1","O1c2cc3OCC4Oc5c6C=CCOc6ccc5CC4c3cc2OC1",NA,579
"4593","O=C1[C@@]2(O)[C@H](Oc3c4OCOc4ccc13)COc1c2cc2OCOc2c1","EANPD","LEGU_00025","O1c2ccc3c(OC4COc5cc6OCOc6cc5C4C3)c2OC1","O1c2ccc3c(OC4COc5cc6OCOc6cc5C4C3)c2OC1",NA,348
"4594","O=C1[C@@]2(O)C(=O)c3c(C)c(O)c(O)c(O)c3C[C@]2(C)C(C)=C1C","NANPDB","2714","c1ccc2c(c1)CC3C=CCC3C2","c1ccc2c(c1)CC3C=CCC3C2",NA,580
"4595","O=C1[C@@]2(O)OC(=O)[C@@]3([C@]4(O)C1=C[C@](C=C)(C)CC4)[C@@H]2C(C)(C)CCC3","NANPDB","943","O1CC23CCCCC3C1CC4=CCCCC42","O1CC23CCCCC3C1CC4=CCCCC42",NA,581
"4596","O=C1[C@@]2(O)OC(=O)[C@@]3([C@@]4(O)[C@H](O)C[C@@](C=C)(C)C=C14)[C@@H]2C(C)(C)CCC3","NANPDB","4976","O1CC23CCCCC3C1CC4=CCCCC42","O1CC23CCCCC3C1CC4=CCCCC42",NA,581
"4597","O=C1[C@@]23[C@H]([C@@]4([C@](C)([C@@]5(C)[C@@H]([C@]6(C)[C@H](C(C)(C)[C@@H](O)CC6)CC5)CC4)C1)OC2)CC(C)(C)CC3","EANPD","MYRS_00056","O1CC23CCCCC2C14CCC5C6CCCCC6CCC5C4CC3","O1CC23CCCCC2C14CCC5C6CCCCC6CCC5C4CC3",NA,324
"4598","O=C1[C@@H](C(C)C)C[C@@H](O)C(C)=C1","NANPDB","4339","C1=CCCCC1","C1=CCCCC1",NA,1
"4599","O=C1[C@@H](C(C)C)C[C@H](O)C(C)=C1","NANPDB","4338","C1=CCCCC1","C1=CCCCC1",NA,1
"4600","O=C1[C@@H](C)[C@@H]2[C@@H](O)C[C@](C=C)(C)[C@H](C(CO)=C)[C@H]2O1","NANPDB","5123","O1CCC2CCCCC12","O1CCC2CCCCC12",NA,453
"4601","O=C1[C@@H](C)[C@@H]2[C@@H](O)C[C@](O)(C)[C@@]34O[C@@H]3[C@H](C)[C@](O)(C)[C@@H]4[C@H]2O1","NANPDB","6184","O1CCC2CCCC34OC4CCC3C12","O1CCC2CCCC34OC4CCC3C12",NA,119
"4602","O=C1[C@@H](C)[C@@H]2[C@@H](O)C[C@]3(C)C(=C(C)C(=O)C=C3)[C@H]2O1","NANPDB","1811","O1CCC2CCC3C=CCC=C3C12","O1CCC2CCC3C=CCC=C3C12",NA,582
"4603","O=C1[C@@H](C)[C@@H]2[C@@H](O)C[C@@]3(C)C(=O)CC[C@@]4(C)O[C@@]34[C@H]2O1","NANPDB","2009","O1CCC2CCC3CCCC4OC43C12","O1CCC2CCC3CCCC4OC43C12",NA,583
"4604","O=C1[C@@H](C)[C@@H]2[C@@H](O)C[C@@]3(C)C(=O)CCC(C)=C3[C@H]2O1","NANPDB","1806","O1CCC2CCC3C(=CCCC3)C12","O1CCC2CCC3C(=CCCC3)C12",NA,441
"4605","O=C1[C@@H](C)[C@@H]2[C@@H](O)C/C(/C)=C\CC/C(/C)=C\[C@H]2O1","NANPDB","1690","O1CCC2CCC=CCCC=CC12","O1CCC2CCC=CCCC=CC12",NA,451
"4606","O=C1[C@@H](C)[C@@H]2[C@@H](O)CC(=C)[C@H]3[C@H]([C@@H](C)C(=O)C3)[C@H]2O1","NANPDB","5376","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4607","O=C1[C@@H](C)[C@@H]2[C@@H](O)CC(=C)[C@H]3[C@H](C(=C)[C@@H](O)C3)[C@H]2O1","NANPDB","5547","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4608","O=C1[C@@H](C)[C@@H]2[C@@H](O)CC(C)=C3C(=O)C=C(C)[C@@H]3[C@H]2O1","NANPDB","1701","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4609","O=C1[C@@H](C)[C@@H]2[C@@H](O)CC(C)=C3C(=O)C=C(CO)[C@@H]3[C@H]2O1","NANPDB","5883","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4610","O=C1[C@@H](C)[C@@H]2[C@@H](O1)[C@@H]1C(=C)CC[C@@H](O)[C@@]1(C)CC2","NANPDB","6337","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4611","O=C1[C@@H](C)[C@@H]2[C@H](O1)[C@H]1C(C)=CC=C[C@]1(C)CC2","NANPDB","4209","O1CCC2CCC3C=CC=CC3C12","O1CCC2CCC3C=CC=CC3C12",NA,584
"4612","O=C1[C@@H](C)[C@@H]2[C@H](O1)C[C@](O)(C)[C@H]1[C@H]([C@@](O)(C)CC1)C2","NANPDB","5802","O1CCC2CC3CCCC3CCC12","O1CCC2CC3CCCC3CCC12",NA,128
"4613","O=C1[C@@H](C)[C@@H]2[C@H](O1)C[C@@](O)(C)[C@H]1[C@H]([C@@](O)(C)CC1)C2","NANPDB","5801","O1CCC2CC3CCCC3CCC12","O1CCC2CC3CCCC3CCC12",NA,128
"4614","O=C1[C@@H](C)[C@@H]2[C@H](O1)C[C@H](C)[C@H]1[C@@](C)(C(=O)CC1)C2","NANPDB","5637","O1CCC2CC3CCCC3CCC12","O1CCC2CC3CCCC3CCC12",NA,128
"4615","O=C1[C@@H](C)[C@@H]2[C@H](O1)C[C@H](C)CCC(=O)/C(/C)=C/C2","NANPDB","3199","O1CCC2CC=CCCCCCC12","O1CCC2CC=CCCCCCC12",NA,474
"4616","O=C1[C@@H](C)[C@H]2[C@@H]([C@]3(O)C(=C)CC[C@@H](O)[C@]3(C)CC2)O1","NANPDB","1794","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4617","O=C1[C@@H](C)[C@H]2[C@@H]([C@]3(O)C(=C)CC[C@H](O)[C@]3(C)CC2)O1","NANPDB","1795","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4618","O=C1[C@@H](C)[C@H]2[C@@H]([C@]3(O)C(C)=CC[C@H](O)[C@]3(C)CC2)O1","NANPDB","1798","O1CCC2CCC3CCC=CC3C12","O1CCC2CCC3CCC=CC3C12",NA,427
"4619","O=C1[C@@H](C)[C@H]2[C@@H]([C@@]3(O)[C@](O)(C)CC[C@H](O)[C@]3(C)CC2)O1","NANPDB","1817","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4620","O=C1[C@@H](C)[C@H]2[C@@H]([C@@]3(O)C(=C)CC[C@@H](O)[C@]3(C)CC2)O1","NANPDB","1808","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4621","O=C1[C@@H](C)[C@H]2[C@@H]([C@@]3(O)C(=C)CC[C@H](O)[C@]3(C)CC2)O1","NANPDB","1818","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4622","O=C1[C@@H](C)[C@H]2[C@@H]([C@@]3(O)C(C)=CC(=O)C3=C(C)CC2)O1","NANPDB","1710","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4623","O=C1[C@@H](C)[C@H]2[C@@H]([C@@]3(O)C(C)=CC[C@H](O)[C@]3(C)CC2)O1","NANPDB","1820","O1CCC2CCC3CCC=CC3C12","O1CCC2CCC3CCC=CC3C12",NA,427
"4624","O=C1[C@@H](C)[C@H]2[C@@H](O)CC[C@H](O)CC/C=C/[C@@H]2O1","NANPDB","5947","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4625","O=C1[C@@H](C)[C@H]2[C@@H](O1)/C=C(/C)\[C@@H](O)C[C@@H](O)C(=C)CC2","NANPDB","6035","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4626","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@]13[C@](C)(C(=O)C=C1)[C@@]3(C)CC2","NANPDB","1804","O1CCC2CCC3C4CC=CC43C12","O1CCC2CCC3C4CC=CC43C12",NA,585
"4627","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@](O)(C)C=CC(=O)[C@]1(C)CC2","NANPDB","2058","O1CCC2CCC3CC=CCC3C12","O1CCC2CCC3CC=CCC3C12",NA,292
"4628","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@]3(C)O[C@@H]3C[C@H](O)[C@]1(C)CC2","NANPDB","2013","O1CCC2CCC3CCC4OC4C3C12","O1CCC2CCC3CCC4OC4C3C12",NA,428
"4629","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@@](O)(C)C=CC(=O)[C@]1(C)CC2","NANPDB","1562","O1CCC2CCC3CC=CCC3C12","O1CCC2CCC3CC=CCC3C12",NA,292
"4630","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@@](O)(CO)C(=O)C[C@H]1C(=C)CC2","NANPDB","5359","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4631","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@@H](C)[C@H](O)C[C@H]1C(=C)[C@H](O)C2","NANPDB","5930","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4632","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@H](C)[C@@H](O)C[C@H]1C(=C)[C@@H](O)C2","NANPDB","1671","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4633","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1[C@H](C)C(=O)C[C@@H](O)[C@]1(C)CC2","NANPDB","1928","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4634","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(=C)[C@H](O)C[C@@H](O)[C@]1(C)CC2","NANPDB","1825","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4635","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(=C)[C@H](O)C[C@H](O)[C@]1(C)CC2","NANPDB","2012","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4636","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(=C)[C@H](O)C[C@H]1C(=C)[C@H](O)C2","NANPDB","5929","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4637","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(=C)CC[C@H](O)[C@]1(C)CC2","NANPDB","1791","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4638","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(C)=CC(=O)C1=C(C)CC2","NANPDB","1614","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4639","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(C)=CC(=O)C1=C(CO)CC2","NANPDB","1725","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4640","O=C1[C@@H](C)[C@H]2[C@H](O1)[C@H]1C(C)=CC[C@@]1(O)[C@](O)(C)CC2","NANPDB","1645","O1CCC2CCCC3CC=CC3C12","O1CCC2CCCC3CC=CC3C12",NA,288
"4641","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\[C@@H](O)C[C@@H](O)C(=C)CC2","NANPDB","6173","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4642","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\[C@@H](O)C[C@H](O)[C@@]1(C)O[C@H]1C2","NANPDB","6175","O1CCC2CC3OC3CCCC=CC12","O1CCC2CC3OC3CCCC=CC12",NA,586
"4643","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\[C@@H](O)C[C@H](O)/C(/C)=C\C2","NANPDB","6174","O1CCC2CC=CCCCC=CC12","O1CCC2CC=CCCCC=CC12",NA,587
"4644","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\[C@@H](O)C[C@H](O)C(=C)CC2","NANPDB","6172","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4645","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\C(=O)C[C@@H](O)C(=C)CC2","NANPDB","6214","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4646","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(/C)\CC[C@@H](O)C(=C)[C@@H](O)C2","NANPDB","1677","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4647","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C[C@@H](O)C(=C)CC2","NANPDB","6713","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4648","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C[C@H](O)[C@](O)(C)CC2","NANPDB","6210","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4649","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C[C@H](O)[C@@]1(C)O[C@H]1C2","NANPDB","6209","O1CCC2CC3OC3CCCC=CC12","O1CCC2CC3OC3CCCC=CC12",NA,586
"4650","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C[C@H](O)/C(/C)=C\C2","NANPDB","6207","O1CCC2CC=CCCCC=CC12","O1CCC2CC=CCCCC=CC12",NA,587
"4651","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C[C@H](O)C(=C)CC2","NANPDB","6211","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4652","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C/C=C(\C)/CC2","NANPDB","1927","O1CCC2CCC=CCCC=CC12","O1CCC2CCC=CCCC=CC12",NA,451
"4653","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/[C@@H](O)C/C=C(\CO)/CC2","NANPDB","5956","O1CCC2CCC=CCCC=CC12","O1CCC2CCC=CCCC=CC12",NA,451
"4654","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/CC/C=C(\C)/[C@@H](O)C2","NANPDB","1675","O1CCC2CCC=CCCC=CC12","O1CCC2CCC=CCCC=CC12",NA,451
"4655","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\C)/CCCC(=C)CC2","NANPDB","1692","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4656","O=C1[C@@H](C)[C@H]2[C@H](O1)/C=C(\CO)/CC/C=C\1/C(=O)O[C@H]2C/1","NANPDB","6767","O1CC2=CCCC=CC3OCCC3C1C2","O1CC2=CCCC=CC3OCCC3C1C2",NA,551
"4657","O=C1[C@@H](C)[C@H]2[C@H](O1)C=1[C@](C)([C@@H](O)CCC=1C)CC2","NANPDB","1816","O1CCC2CCC3C(=CCCC3)C12","O1CCC2CCC3C(=CCCC3)C12",NA,441
"4658","O=C1[C@@H](C)[C@H]2[C@H](O1)C=1[C@](C)([C@H](O)CCC=1C)CC2","NANPDB","1787","O1CCC2CCC3C(=CCCC3)C12","O1CCC2CCC3C(=CCCC3)C12",NA,441
"4659","O=C1[C@@H](C)[C@H]2[C@H](O1)C=1[C@](C)(C(=O)CCC=1C)CC2","NANPDB","1789","O1CCC2CCC3C(=CCCC3)C12","O1CCC2CCC3C(=CCCC3)C12",NA,441
"4660","O=C1[C@@H](C)[C@H]2[C@H](O1)C=1[C@@](C)([C@](O)(C)CC2)CCC=1C","NANPDB","5405","O1CCC2CCCC3C(=CCC3)C12","O1CCC2CCCC3C(=CCC3)C12",NA,588
"4661","O=C1[C@@H](C)[C@H]2[C@H](O1)C=1[C@@](O)(C)CC(=O)C=1[C@](O)(C)CC2","NANPDB","1647","O1CCC2CCCC3=C(CCC3)C12","O1CCC2CCCC3=C(CCC3)C12",NA,589
"4662","O=C1[C@@H](C)[C@H]2[C@H](O1)C1[C@](O)(C)[C@@H](O)C[C@H](O)[C@@]1(C)CC2","NANPDB","6176","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4663","O=C1[C@@H](C)[C@H]2[C@H](O1)C1[C@@](C)([C@@H](O)C2)[C@H](O)CC=C1C","NANPDB","1682","O1CCC2CCC3CCC=CC3C12","O1CCC2CCC3CCC=CC3C12",NA,427
"4664","O=C1[C@@H](C)[C@H]2[C@H](O1)C1[C@@](C)([C@@H](O)C2)[C@H](O)CCC1=C","NANPDB","1683","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4665","O=C1[C@@H](C)[C@H]2[C@H](O1)C1=C(C)[C@H](O)C[C@@H](O)[C@]1(C)CC2","NANPDB","1826","O1CCC2CCC3C(=CCCC3)C12","O1CCC2CCC3C(=CCCC3)C12",NA,441
"4666","O=C1[C@@H](C)[C@H]2[C@H](O1)C1=C(C)C(=O)C=C[C@]1(C)CC2","NANPDB","1788","O1CCC2CCC3C=CCC=C3C12","O1CCC2CCC3C=CCC=C3C12",NA,582
"4667","O=C1[C@@H](C)[C@H]2[C@H](O1)C1=C(C)C(=O)O[C@](O)(C)[C@]1(C)CC2","NANPDB","1831","O1CC=C2C3OCCC3CCC2C1","O1CC=C2C3OCCC3CCC2C1",NA,590
"4668","O=C1[C@@H](C)[C@H]2[C@H](O1)C1C(C)=CC(=O)C1=C(C)CC2","NANPDB","1885","O1CCC2CCC=C3CC=CC3C12","O1CCC2CCC=C3CC=CC3C12",NA,160
"4669","O=C1[C@@H](C)[C@H]2C(O1)[C@H]1[C@@](O)(C)C=CC(=O)[C@]1(C)CC2","NANPDB","6831","O1CCC2CCC3CC=CCC3C12","O1CCC2CCC3CC=CCC3C12",NA,292
"4670","O=C1[C@@H](C)[C@H]2C3(C(=O)Oc4c(c(C)ccc4)C3=O)[C@](C=C)(C)C[C@H]2O1","NANPDB","5661","O1c2ccccc2CC3(C1)CCC4OCCC43","O1c2ccccc2CC3(C1)CCC4OCCC43",NA,591
"4671","O=C1[C@@H](C)/C(=C\C[C@@H]2[C@@H](O)CC[C@H]3[C@@]2(C)CC[C@H](O)C(C)(C)O3)/[C@@H]2C(C)(C)CC[C@@H](O)[C@H]2C1","NANPDB","1012","O1CCCCC2CCCCC12","C1CCC2CCCCC2C1","O1CCCCC2C1CCCC2CC=C3CCCC4CCCCC34",297
"4672","O=C1[C@@H](C)C2[C@@H]([C@@]3(O)C(=C)CC[C@@H](O)[C@]3(C)CC2)O1","NANPDB","2022","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4673","O=C1[C@@H](C)C2[C@@H](O)[C@@H](O)C(=C)[C@H]3[C@H]([C@H](C)C(=O)C3)[C@H]2O1","NANPDB","1511","O1CCC2CCCC3CCCC3C12","O1CCC2CCCC3CCCC3C12",NA,130
"4674","O=C1[C@@H](C)C2[C@@H](O)/C=C(\C)/CCC(=O)C(=C)C[C@H]2O1","NANPDB","2068","O1CCC2CC=CCCCCCC12","O1CCC2CC=CCCCCCC12",NA,474
"4675","O=C1[C@@H](C)C2[C@@H](O)/C=C(\C)/CCC(O)C(=C)C[C@H]2O1","NANPDB","2070","O1CCC2CC=CCCCCCC12","O1CCC2CC=CCCCCCC12",NA,474
"4676","O=C1[C@@H](C)C2[C@@H](O)C(O)C(=C)C(=O)CCC(=C)C(O)[C@H]2O1","NANPDB","2030","O1CCC2CCCCCCCCC12","O1CCC2CCCCCCCCC12",NA,592
"4677","O=C1[C@@H](C)C2[C@@H](O)C[C@@]3(C)[C@H](O)CCC(=C)[C@@H]3[C@H]2O1","NANPDB","2025","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4678","O=C1[C@@H](C)C2[C@@H](O)CC(=C)[C@H](O)CC/C(/C)=C/[C@H]2O1","NANPDB","2029","O1CCC2CCCCCCC=CC12","O1CCC2CCCCCCC=CC12",NA,539
"4679","O=C1[C@@H](C)C2[C@H](O1)[C@@H]1[C@](C)([C@H](O)CC=C1C)[C@H](O)C2","NANPDB","6145","O1CCC2CCC3CCC=CC3C12","O1CCC2CCC3CCC=CC3C12",NA,427
"4680","O=C1[C@@H](C)C2[C@H](O1)[C@@H]1[C@@](C)([C@@H](O)C2)[C@H](O)CCC1=C","NANPDB","2027","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
"4681","O=C1[C@@H](C)C2[C@H](O1)[C@H]1[C@@](O)(C)CC[C@@H](O)[C@]1(C)CC2","NANPDB","2024","O1CCC2CCC3CCCCC3C12","O1CCC2CCC3CCCCC3C12",NA,435
